Code,CourseCode,CourseName,Section,Week,StartTime,EndTime,Room,Instructor
2763b,LANG 1120,Chinese for Non-Chinese Language Background Students I,T02,Th,1330,1450,"Rm 2131A, Lift 19","WONG, Ngam Susan"
2764a,LANG 1120,Chinese for Non-Chinese Language Background Students I,T03,Mo,0900,1020,"Rm 2129C, Lift 19","REN, Tao"
2764b,LANG 1120,Chinese for Non-Chinese Language Background Students I,T03,We,0900,1020,"Rm 2129C, Lift 19","REN, Tao"
2765a,LANG 1120,Chinese for Non-Chinese Language Background Students I,T04,We,1330,1450,"Rm 2131C, Lift 19","LIANG, Xin"
2765b,LANG 1120,Chinese for Non-Chinese Language Background Students I,T04,Fr,1330,1450,"Rm 2131C, Lift 19","LIANG, Xin"
2766a,LANG 1120,Chinese for Non-Chinese Language Background Students I,T05,Mo,1200,1320,"Rm 2131A, Lift 19","WONG, Ngam Susan"
2766b,LANG 1120,Chinese for Non-Chinese Language Background Students I,T05,We,1200,1320,"Rm 2131A, Lift 19","WONG, Ngam Susan"
2768a,LANG 1120,Chinese for Non-Chinese Language Background Students I,T07,Mo,1500,1620,"Rm 2130A, Lift 19","NUO, Min"
2768b,LANG 1120,Chinese for Non-Chinese Language Background Students I,T07,Fr,1030,1150,"Rm 2130A, Lift 19","NUO, Min"
2769a,LANG 1120,Chinese for Non-Chinese Language Background Students I,T08,Tu,0900,1020,"Rm 2129C, Lift 19","LIANG, Xin"
2769b,LANG 1120,Chinese for Non-Chinese Language Background Students I,T08,Th,0900,1020,"Rm 2129C, Lift 19","LIANG, Xin"
2770a,LANG 1120,Chinese for Non-Chinese Language Background Students I,T09,Mo,1030,1150,"Rm 2132C, Lift 19","NUO, Min"
2770b,LANG 1120,Chinese for Non-Chinese Language Background Students I,T09,We,1030,1150,"Rm 2132C, Lift 19","NUO, Min"
3686a,LANG 1120,Chinese for Non-Chinese Language Background Students I,T10,Tu,1200,1320,"Rm 2132B, Lift 19","RAO, Yu Jing"
3686b,LANG 1120,Chinese for Non-Chinese Language Background Students I,T10,Th,1200,1320,"Rm 2132B, Lift 19","RAO, Yu Jing"
2771a,LANG 1121,Chinese for Non-Chinese Language Background Students II,T01,Mo,1030,1150,"Rm 2128B, Lift 19","ZHOU, Tong"
2771b,LANG 1121,Chinese for Non-Chinese Language Background Students II,T01,We,1030,1150,"Rm 2128B, Lift 19","ZHOU, Tong"
2772a,LANG 1121,Chinese for Non-Chinese Language Background Students II,T02,Mo,1500,1620,"Rm 2131C, Lift 19","ZHOU, Tong"
2772b,LANG 1121,Chinese for Non-Chinese Language Background Students II,T02,Fr,1030,1150,"Rm 2131C, Lift 19","ZHOU, Tong"
2773a,LANG 1122,Chinese for Non-Chinese Language Background Students III,T01,Tu,1200,1320,"Rm 2130B, Lift 19","NUO, Min"
2773b,LANG 1122,Chinese for Non-Chinese Language Background Students III,T01,Th,1200,1320,"Rm 2130B, Lift 19","NUO, Min"
2774a,LANG 1123,Chinese for Non-Chinese Language Background Students IV,T01,Tu,1030,1150,"Rm 2130B, Lift 19","NUO, Min"
2774b,LANG 1123,Chinese for Non-Chinese Language Background Students IV,T01,Th,1030,1150,"Rm 2130B, Lift 19","NUO, Min"
2775a,LANG 1124,Chinese for Non-Chinese Language Background Students V,T01,Mo,0900,1020,"Rm 2130B, Lift 19","XU, Xiufen"
2775b,LANG 1124,Chinese for Non-Chinese Language Background Students V,T01,We,0900,1020,"Rm 2130B, Lift 19","XU, Xiufen"
2776a,LANG 1125,Chinese for Non-Chinese Language Background Students VI,T01,Mo,1500,1620,"Rm 2130B, Lift 19","WONG, Ngam Susan"
2776b,LANG 1125,Chinese for Non-Chinese Language Background Students VI,T01,Fr,1030,1150,"Rm 2130B, Lift 19","WONG, Ngam Susan"
2778a,LANG 1127,Chinese for Non-Chinese Language Background Students VIII,T01,Tu,1200,1320,"Rm 2132C, Lift 19","LIANG, Xin"
2778b,LANG 1127,Chinese for Non-Chinese Language Background Students VIII,T01,Th,1200,1320,"Rm 2132C, Lift 19","LIANG, Xin"
2782a,LANG 1310,French: World Language and Culture,T01,Mo,1030,1150,"Rm 5493, Lift 25-26","HOPKINS, Mark"
2782b,LANG 1310,French: World Language and Culture,T01,We,1030,1150,"Rm 5493, Lift 25-26","HOPKINS, Mark"
2783a,LANG 1310,French: World Language and Culture,T02,Mo,1500,1620,"Rm 5493, Lift 25-26","HOPKINS, Mark"
2783b,LANG 1310,French: World Language and Culture,T02,Fr,1030,1150,"Rm 5493, Lift 25-26","HOPKINS, Mark"
2787a,LANG 1410,Latin and the Legacy of the Roman World,T01,Mo,1500,1620,"Rm 5487, Lift 25-26","LADAO, Miguel Antonio"
2787b,LANG 1410,Latin and the Legacy of the Roman World,T01,Fr,1030,1150,"Rm 5487, Lift 25-26","LADAO, Miguel Antonio"
2788a,LANG 2010,English for Science I,T01,Tu,1330,1450,"Rm 5487, Lift 25-26","YUEN, Ka Ming"
2788b,LANG 2010,English for Science I,T01,Th,1330,1450,"Rm 5487, Lift 25-26","YUEN, Ka Ming"
2789a,LANG 2010,English for Science I,T02,Tu,0900,1020,"Rm 5501, Lift 25-26","YUEN, Ka Ming"
2789b,LANG 2010,English for Science I,T02,Th,0900,1020,"Rm 5501, Lift 25-26","YUEN, Ka Ming"
2790a,LANG 2010,English for Science I,T03,Mo,1330,1450,"Rm 2132A, Lift 19","YUEN, Ka Ming"
2790b,LANG 2010,English for Science I,T03,Fr,0900,1020,"Rm 2132A, Lift 19","YUEN, Ka Ming"
2791a,LANG 2010,English for Science I,T04,We,1330,1450,"Rm 5487, Lift 25-26","LEE, Ping Chung Eric"
2791b,LANG 2010,English for Science I,T04,Fr,1330,1450,"Rm 5487, Lift 25-26","LEE, Ping Chung Eric"
2792a,LANG 2010,English for Science I,T05,Tu,1500,1620,"Rm 5501, Lift 25-26","WONG, Kai Hung"
2792b,LANG 2010,English for Science I,T05,Th,1500,1620,"Rm 5501, Lift 25-26","WONG, Kai Hung"
2793a,LANG 2010,English for Science I,T06,Tu,1630,1750,"Rm 5487, Lift 25-26","WONG, Kai Hung"
2793b,LANG 2010,English for Science I,T06,Th,1630,1750,"Rm 5487, Lift 25-26","WONG, Kai Hung"
3620a,LANG 2010,English for Science I,T07,We,1500,1620,"Rm 5487, Lift 25-26","LEE, Ping Chung Eric"
3620b,LANG 2010,English for Science I,T07,Fr,1500,1620,"Rm 5487, Lift 25-26","LEE, Ping Chung Eric"
2794a,LANG 2010H,English for Science I,T01,Mo,1500,1620,"Rm 5501, Lift 25-26","CONWAY, Austin Eugene"
2794b,LANG 2010H,English for Science I,T01,Fr,1030,1150,"Rm 5501, Lift 25-26","CONWAY, Austin Eugene"
2795a,LANG 2030,Technical Communication I,T01,Mo,0900,1020,"Rm 2129A, Lift 19","AU, Chui Han Anita"
2795b,LANG 2030,Technical Communication I,T01,We,0900,1020,"Rm 2129A, Lift 19","AU, Chui Han Anita"
2796a,LANG 2030,Technical Communication I,T02,Tu,1500,1620,"Rm 2132C, Lift 19","FOO, Pionie Kim Ling"
2796b,LANG 2030,Technical Communication I,T02,Th,1500,1620,"Rm 2132C, Lift 19","FOO, Pionie Kim Ling"
2797a,LANG 2030,Technical Communication I,T03,Tu,0900,1020,"Rm 2126D, Lift 19","FOO, Pionie Kim Ling"
2797b,LANG 2030,Technical Communication I,T03,Th,0900,1020,"Rm 2126D, Lift 19","FOO, Pionie Kim Ling"
2798a,LANG 2030,Technical Communication I,T04,Tu,1030,1150,"Rm 2126D, Lift 19","CHENG, Wai Yi Rosita"
2798b,LANG 2030,Technical Communication I,T04,Th,1030,1150,"Rm 2126D, Lift 19","CHENG, Wai Yi Rosita"
2799a,LANG 2030,Technical Communication I,T05,Mo,1030,1150,"Rm 2126D, Lift 19","YU, Anna Wai Yin"
2799b,LANG 2030,Technical Communication I,T05,We,1030,1150,"Rm 2126D, Lift 19","YU, Anna Wai Yin"
2800a,LANG 2030,Technical Communication I,T06,Mo,1200,1320,"Rm 2126D, Lift 19","LI, Angie Eugenia"
2800b,LANG 2030,Technical Communication I,T06,We,1200,1320,"Rm 2126D, Lift 19","LI, Angie Eugenia"
2801a,LANG 2030,Technical Communication I,T07,Mo,1330,1450,"Rm 2126D, Lift 19","LI, Angie Eugenia"
2801b,LANG 2030,Technical Communication I,T07,Fr,0900,1020,"Rm 2126D, Lift 19","LI, Angie Eugenia"
2802a,LANG 2030,Technical Communication I,T08,Mo,1500,1620,"Rm 2126D, Lift 19","CHENG, Wai Yi Rosita"
2802b,LANG 2030,Technical Communication I,T08,Fr,1030,1150,"Rm 2126D, Lift 19","CHENG, Wai Yi Rosita"
2803a,LANG 2030,Technical Communication I,T09,Tu,1200,1320,"Rm 2126C, Lift 19","LI, Angie Eugenia"
2803b,LANG 2030,Technical Communication I,T09,Th,1200,1320,"Rm 2126C, Lift 19","LI, Angie Eugenia"
2804a,LANG 2030,Technical Communication I,T10,Tu,1330,1450,"Rm 2132A, Lift 19","AU, Chui Han Anita"
2804b,LANG 2030,Technical Communication I,T10,Th,1330,1450,"Rm 2132A, Lift 19","AU, Chui Han Anita"
2805a,LANG 2030,Technical Communication I,T11,Tu,1630,1750,"Rm 2130A, Lift 19","NORTHERN, Andrew Christopher"
2805b,LANG 2030,Technical Communication I,T11,Th,1630,1750,"Rm 2130A, Lift 19","NORTHERN, Andrew Christopher"
2806a,LANG 2030,Technical Communication I,T12,We,1330,1450,"Rm 2129B, Lift 19","LEE, Joyce Yuen Yee"
2806b,LANG 2030,Technical Communication I,T12,Fr,1330,1450,"Rm 2129B, Lift 19","LEE, Joyce Yuen Yee"
2807a,LANG 2030,Technical Communication I,T13,We,1500,1620,"Rm 2131B, Lift 19","YU, Anna Wai Yin"
2807b,LANG 2030,Technical Communication I,T13,Fr,1500,1620,"Rm 2131B, Lift 19","YU, Anna Wai Yin"
2808a,LANG 2030,Technical Communication I,T14,We,1630,1750,"Rm 2129B, Lift 19","WU, Kam Yin"
2808b,LANG 2030,Technical Communication I,T14,Fr,1630,1750,"Rm 2129B, Lift 19","WU, Kam Yin"
2809a,LANG 2030,Technical Communication I,T15,Mo,0900,1020,"Rm 5487, Lift 25-26","NORTHERN, Andrew Christopher"
2809b,LANG 2030,Technical Communication I,T15,We,0900,1020,"Rm 5487, Lift 25-26","NORTHERN, Andrew Christopher"
2810a,LANG 2030H,Technical Communication I,T01,Mo,1030,1150,"Rm 2128A, Lift 19","HO, Susanna Pui San"
2810b,LANG 2030H,Technical Communication I,T01,We,1030,1150,"Rm 2128A, Lift 19","HO, Susanna Pui San"
2812a,LANG 2070,English Communication for Global China Studies I,T01,Tu,0900,1020,"Rm 2131B, Lift 19","CHI, Man Lai Amy"
2812b,LANG 2070,English Communication for Global China Studies I,T01,Th,0900,1020,"Rm 2131B, Lift 19","CHI, Man Lai Amy"
2813a,LANG 2070,English Communication for Global China Studies I,T02,Mo,1330,1450,"Rm 2129C, Lift 19","LI, Po Lung"
2813b,LANG 2070,English Communication for Global China Studies I,T02,Fr,0900,1020,"Rm 2129C, Lift 19","LI, Po Lung"
2814a,LANG 2070,English Communication for Global China Studies I,T03,Mo,1200,1320,"Rm 2132C, Lift 19","CHI, Man Lai Amy"
2814b,LANG 2070,English Communication for Global China Studies I,T03,We,1200,1320,"Rm 2132C, Lift 19","CHI, Man Lai Amy"
3637a,LANG 2070,English Communication for Global China Studies I,T04,Tu,1200,1320,"Rm 2132A, Lift 19","TSANG, Alfred Jones"
3637b,LANG 2070,English Communication for Global China Studies I,T04,Th,1200,1320,"Rm 2132A, Lift 19","TSANG, Alfred Jones"
2815a,LANG 2083,Communication for Environmental Management and Technology II,T01,We,1530,1720,"Rm 2131A, Lift 19","WEST, Leonard Kip"
2816a,LANG 2083,Communication for Environmental Management and Technology II,T02,We,1330,1520,"Rm 2130C, Lift 19","LADAO, Miguel Antonio"
2817a,LANG 3010,English for Mathematics and Economics,T01,Tu,1030,1150,"Rm 5487, Lift 25-26","LI, Po Lung"
2817b,LANG 3010,English for Mathematics and Economics,T01,Th,1030,1150,"Rm 5487, Lift 25-26","LI, Po Lung"
2818a,LANG 3010,English for Mathematics and Economics,T02,We,1500,1620,"Rm 5493, Lift 25-26","CONWAY, Austin Eugene"
2818b,LANG 3010,English for Mathematics and Economics,T02,Fr,1500,1620,"Rm 5493, Lift 25-26","CONWAY, Austin Eugene"
2819a,LANG 3011,English for Mathematics,T01,Mo,1330,1450,"Rm 5507, Lift 25-26","CONWAY, Austin Eugene"
2819b,LANG 3011,English for Mathematics,T01,Fr,0900,1020,"Rm 5507, Lift 25-26","CONWAY, Austin Eugene"
2820a,LANG 3011,English for Mathematics,T02,Tu,1330,1450,"Rm 5501, Lift 25-26","WEST, Leonard Kip"
2820b,LANG 3011,English for Mathematics,T02,Th,1330,1450,"Rm 5501, Lift 25-26","WEST, Leonard Kip"
2821a,LANG 3011,English for Mathematics,T03,Tu,0900,1020,"Rm 5507, Lift 25-26","CHONG, Doreen"
2821b,LANG 3011,English for Mathematics,T03,Th,0900,1020,"Rm 5507, Lift 25-26","CHONG, Doreen"
2822a,LANG 3011,English for Mathematics,T04,Tu,1630,1750,"Rm 5493, Lift 25-26","CHONG, Doreen"
2822b,LANG 3011,English for Mathematics,T04,Th,1630,1750,"Rm 5493, Lift 25-26","CHONG, Doreen"
2823a,LANG 3011,English for Mathematics,T05,Tu,1200,1320,"Rm 5493, Lift 25-26","LEUNG, Chi Sun Benjamin"
2823b,LANG 3011,English for Mathematics,T05,Th,1200,1320,"Rm 5493, Lift 25-26","LEUNG, Chi Sun Benjamin"
2824a,LANG 3011,English for Mathematics,T06,We,1330,1450,"Rm 5486, Lift 25-26","LEUNG, Chi Sun Benjamin"
2824b,LANG 3011,English for Mathematics,T06,Fr,1330,1450,"Rm 5486, Lift 25-26","LEUNG, Chi Sun Benjamin"
2825a,LANG 3012,Laboratory Report Writing for Chemistry Students,T01,We,0930,1020,"Rm 2128B, Lift 19","YUEN, Ka Ming"
2826a,LANG 3012,Laboratory Report Writing for Chemistry Students,T02,Tu,1200,1250,"Rm 2130A, Lift 19","LEE, Ping Chung Eric"
2827a,LANG 3012,Laboratory Report Writing for Chemistry Students,T03,We,1200,1250,"Rm 5507, Lift 25-26","YUEN, Ka Ming"
2828a,LANG 3012,Laboratory Report Writing for Chemistry Students,T04,Th,1700,1750,"Rm 5507, Lift 25-26","LEE, Ping Chung Eric"
2829a,LANG 3012,Laboratory Report Writing for Chemistry Students,T05,Tu,1100,1150,"Rm 5493, Lift 25-26","LEE, Ping Chung Eric"
2830a,LANG 3012,Laboratory Report Writing for Chemistry Students,T06,Tu,1530,1620,"Rm 5493, Lift 25-26","LEE, Ping Chung Eric"
2831a,LANG 3013,Laboratory Report Writing for Physics Students,T01,Th,1100,1150,"Rm 5493, Lift 25-26","MA, Kwong Wai Bruce"
2832a,LANG 3014,Laboratory Report Writing for Biological Science and Biochemistry Students,T01,Fr,0930,1020,"Rm 5501, Lift 25-26","MA, Kwong Wai Bruce"
2833a,LANG 3014,Laboratory Report Writing for Biological Science and Biochemistry Students,T02,Th,1630,1720,"Rm 5486, Lift 25-26","TSANG, Alfred Jones"
2834a,LANG 3014,Laboratory Report Writing for Biological Science and Biochemistry Students,T03,Fr,1530,1620,"Rm 5501, Lift 25-26","TSANG, Alfred Jones"
2835a,LANG 3014,Laboratory Report Writing for Biological Science and Biochemistry Students,T04,Th,1200,1250,"Rm 5507, Lift 25-26","MA, Kwong Wai Bruce"
2836a,LANG 3069,Business Communication,T01,Tu,1200,1320,"Rm 2131A, Lift 19","CHONG, Doreen"
2836b,LANG 3069,Business Communication,T01,Th,1200,1320,"Rm 2131A, Lift 19","CHONG, Doreen"
2837a,LANG 3069,Business Communication,T02,Tu,1030,1150,"Rm 2130A, Lift 19","SIN, Kathy Mun Yee"
2837b,LANG 3069,Business Communication,T02,Th,1030,1150,"Rm 2130A, Lift 19","SIN, Kathy Mun Yee"
2838a,LANG 3069,Business Communication,T03,Mo,1500,1620,"Rm 2130C, Lift 19","SIN, Kathy Mun Yee"
2838b,LANG 3069,Business Communication,T03,Fr,1030,1150,"Rm 2130C, Lift 19","SIN, Kathy Mun Yee"
2839a,LANG 3069,Business Communication,T04,Tu,0900,1020,"Rm 2130C, Lift 19","LEE, Pui"
2839b,LANG 3069,Business Communication,T04,Th,0900,1020,"Rm 2130C, Lift 19","LEE, Pui"
2840a,LANG 3069,Business Communication,T05,Mo,1200,1320,"Rm 2130B, Lift 19","SIN, Kathy Mun Yee"
2840b,LANG 3069,Business Communication,T05,We,1200,1320,"Rm 2130B, Lift 19","SIN, Kathy Mun Yee"
2841a,LANG 3069,Business Communication,T06,Mo,1330,1450,"Rm 2130C, Lift 19","LEE, Pui"
2841b,LANG 3069,Business Communication,T06,Fr,0900,1020,"Rm 2130C, Lift 19","LEE, Pui"
3671a,LANG 3069,Business Communication,T07,Tu,1500,1620,"Rm 2131B, Lift 19","SIN, Kathy Mun Yee"
3671b,LANG 3069,Business Communication,T07,Th,1500,1620,"Rm 2131B, Lift 19","SIN, Kathy Mun Yee"
2842a,LANG 3080,Communication for International Management,T01,Mo,1930,2120,"Rm 3598, Lift 27-28","TONG, Keith Sai-Tao"
2843a,LANG 4030,Technical Communication II for CSE & CPEG,T01,Mo,1200,1320,"Rm 2131B, Lift 19","CARMICHAEL, Sarah"
2843b,LANG 4030,Technical Communication II for CSE & CPEG,T01,We,1200,1320,"Rm 2131B, Lift 19","CARMICHAEL, Sarah"
2844a,LANG 4030,Technical Communication II for CSE & CPEG,T02,We,1630,1750,"Rm 5487, Lift 25-26","LEE, Joyce Yuen Yee"
2844b,LANG 4030,Technical Communication II for CSE & CPEG,T02,Fr,1630,1750,"Rm 5487, Lift 25-26","LEE, Joyce Yuen Yee"
2845a,LANG 4030,Technical Communication II for CSE & CPEG,T03,Mo,1500,1620,"Rm 5507, Lift 25-26","LEE, Joyce Yuen Yee"
2845b,LANG 4030,Technical Communication II for CSE & CPEG,T03,Fr,1030,1150,"Rm 5507, Lift 25-26","LEE, Joyce Yuen Yee"
2846a,LANG 4030,Technical Communication II for CSE & CPEG,T04,Mo,1030,1150,"Rm 2132A, Lift 19","AU, Chui Han Anita"
2846b,LANG 4030,Technical Communication II for CSE & CPEG,T04,We,1030,1150,"Rm 2132A, Lift 19","AU, Chui Han Anita"
1279a,LANG 5000,Foundation in Listening & Speaking for Postgraduate Students,T02,Tu,1030,1150,"Rm 5507, Lift 25-26","ENGLAND, Graham James Fisher"
1279b,LANG 5000,Foundation in Listening & Speaking for Postgraduate Students,T02,Th,1030,1150,"Rm 5507, Lift 25-26","ENGLAND, Graham James Fisher"
1280a,LANG 5001,Postgraduate English for Academic Purposes,T01,Tu,1630,1750,"Rm 2129C, Lift 19","LEUNG, Chi Sun Benjamin"
1280b,LANG 5001,Postgraduate English for Academic Purposes,T01,Th,1630,1750,"Rm 2129C, Lift 19","LEUNG, Chi Sun Benjamin"
1281a,LANG 5001,Postgraduate English for Academic Purposes,T02,Mo,1500,1620,"Rm 2128B, Lift 19","LEUNG, Chi Sun Benjamin"
1281b,LANG 5001,Postgraduate English for Academic Purposes,T02,Fr,1030,1150,"Rm 2128B, Lift 19","LEUNG, Chi Sun Benjamin"
1282a,LANG 5001,Postgraduate English for Academic Purposes,T03,Tu,1200,1320,"Rm 2129B, Lift 19","WONG, Grace Hoi Yee"
1282b,LANG 5001,Postgraduate English for Academic Purposes,T03,Th,1200,1320,"Rm 2129B, Lift 19","WONG, Grace Hoi Yee"
1283a,LANG 5001,Postgraduate English for Academic Purposes,T04,Tu,1330,1450,"Rm 2130B, Lift 19","HUCKSTEP, Nigel John"
1283b,LANG 5001,Postgraduate English for Academic Purposes,T04,Th,1330,1450,"Rm 2130B, Lift 19","HUCKSTEP, Nigel John"
1284a,LANG 5001,Postgraduate English for Academic Purposes,T05,Tu,1030,1150,"Rm 2129B, Lift 19","WU, Kam Yin"
1284b,LANG 5001,Postgraduate English for Academic Purposes,T05,Th,1030,1150,"Rm 2129B, Lift 19","WU, Kam Yin"
1285a,LANG 5001,Postgraduate English for Academic Purposes,T06,Mo,1030,1150,"Rm 2132B, Lift 19","WONG, Grace Hoi Yee"
1285b,LANG 5001,Postgraduate English for Academic Purposes,T06,We,1030,1150,"Rm 2132B, Lift 19","WONG, Grace Hoi Yee"
1286a,LANG 5001,Postgraduate English for Academic Purposes,T07,Mo,1200,1320,"Rm 2130C, Lift 19","MAK, Linda Yeung Oi"
1286b,LANG 5001,Postgraduate English for Academic Purposes,T07,We,1200,1320,"Rm 2130C, Lift 19","MAK, Linda Yeung Oi"
1288a,LANG 5001,Postgraduate English for Academic Purposes,T09,Mo,1500,1620,"Rm 2129C, Lift 19","MAK, Linda Yeung Oi"
1288b,LANG 5001,Postgraduate English for Academic Purposes,T09,Fr,1030,1150,"Rm 2129C, Lift 19","MAK, Linda Yeung Oi"
1289a,LANG 5001,Postgraduate English for Academic Purposes,T10,Tu,0900,1020,"Rm 2130A, Lift 19","WU, Kam Yin"
1289b,LANG 5001,Postgraduate English for Academic Purposes,T10,Th,0900,1020,"Rm 2130A, Lift 19","WU, Kam Yin"
1290a,LANG 5010,Postgraduate English for Science Studies,T01,We,1630,1750,"Rm 2131B, Lift 19","WONG, Wei Wah"
1290b,LANG 5010,Postgraduate English for Science Studies,T01,Fr,1630,1750,"Rm 2131B, Lift 19","WONG, Wei Wah"
1291a,LANG 5010,Postgraduate English for Science Studies,T02,Mo,1500,1620,"Rm 2131A, Lift 19","WONG, Wei Wah"
1291b,LANG 5010,Postgraduate English for Science Studies,T02,Fr,1030,1150,"Rm 2131A, Lift 19","WONG, Wei Wah"
1292a,LANG 5010,Postgraduate English for Science Studies,T03,Mo,1200,1320,"Rm 2132A, Lift 19","WONG, Wei Wah"
1292b,LANG 5010,Postgraduate English for Science Studies,T03,We,1200,1320,"Rm 2132A, Lift 19","WONG, Wei Wah"
1293a,LANG 5010,Postgraduate English for Science Studies,T04,Mo,1330,1450,"Rm 2130B, Lift 19","SADHWANI, Dinesh Arjan"
1293b,LANG 5010,Postgraduate English for Science Studies,T04,Fr,0900,1020,"Rm 2130B, Lift 19","SADHWANI, Dinesh Arjan"
1294a,LANG 5071,Postgraduate English for Humanities,T01,Th,1330,1620,"Rm 5486, Lift 25-26","PAN, Ping"
1295a,LANG 5081,Research Writing Skills,T01,Tu,1330,1450,"Rm 2131B, Lift 19","WONG, Grace Hoi Yee"
1295b,LANG 5081,Research Writing Skills,T01,Th,1330,1450,"Rm 2131B, Lift 19","WONG, Grace Hoi Yee"
2848a,LIFS 1020,Biology of Human Health,L1,Mo,1330,1450,"Rm 3007, Lift 3-4","CHEUNG, Helen"
2848b,LIFS 1020,Biology of Human Health,L1,Fr,0900,1020,"Rm 3007, Lift 3-4","CHEUNG, Helen"
2849a,LIFS 1901,General Biology I,L1,Tu,1630,1750,Lecture Theater J,"HUNG, Siu Chun"
2849b,LIFS 1901,General Biology I,L1,Th,1630,1750,Lecture Theater J,"HUNG, Siu Chun"
2850a,LIFS 1902,General Biology II,L1,Tu,1630,1750,Lecture Theater A,"TANG, Jessica Ce Mun"
2850b,LIFS 1902,General Biology II,L1,Th,1630,1750,Lecture Theater A,"TANG, Jessica Ce Mun"
2851a,LIFS 1904,Laboratory for General Biology II,LA1,Mo,1430,1720,"Rm 4160, Lift 33","YIM, Bobby Tsz Kin"
3717a,LIFS 1904,Laboratory for General Biology II,LA2,Mo,1730,2020,"Rm 4160, Lift 33","YIM, Bobby Tsz Kin"
2853a,LIFS 2060,Biodiversity,L1,Mo,1030,1150,Lecture Theater B,"KO, Ice Wai Ping"
2853b,LIFS 2060,Biodiversity,L1,We,1030,1150,Lecture Theater B,"KO, Ice Wai Ping"
2854a,LIFS 2080,Plant Biology,L1,We,1630,1750,Lecture Theater B,"LEUNG, Kar Wah"
2854b,LIFS 2080,Plant Biology,L1,Fr,1630,1750,Lecture Theater B,"LEUNG, Kar Wah"
2857a,LIFS 2280,Plant Biology Laboratory,T1,Fr,1200,1250,"Rm 3007, Lift 3-4","LEUNG, Kar Wah"
2857b,LIFS 2280,Plant Biology Laboratory,T1,We,1800,1850,"Rm 3007, Lift 3-4","LEUNG, Kar Wah"
2856a,LIFS 2280,Plant Biology Laboratory,LA1,Fr,1300,1550,"Rm 4160, Lift 33","LEUNG, Kar Wah"
2858a,LIFS 2720,Biochemistry Laboratory,LA1,Tu,1400,1750,"Rm 4160, Lift 33","CHEUNG, Helen"
2859a,LIFS 2820,Biochemical Laboratory Techniques,L1,Tu,1300,1350,"Rm 2405, Lift 17-18","CHEUNG, Helen"
